dataset,var,type,n_rows,n_missing,pct_missing,n_unique,label
DR2TOT_J,DR2TS080,numeric,8704,2202,25.298713235294116,1572,SFA 8:0 (Octanoic) (gm)
DR2TOT_J,DR2TS100,numeric,8704,2202,25.298713235294116,2379,SFA 10:0 (Decanoic) (gm)
DR2TOT_J,DR2TS120,numeric,8704,2202,25.298713235294116,3092,SFA 12:0 (Dodecanoic) (gm)
DR2TOT_J,DR2TS140,numeric,8704,2202,25.298713235294116,4740,SFA 14:0 (Tetradecanoic) (gm)
DR2TOT_J,DR2TS160,numeric,8704,2202,25.298713235294116,6150,SFA 16:0 (Hexadecanoic) (gm)
DR2TOT_J,DR2TS180,numeric,8704,2202,25.298713235294116,5739,SFA 18:0 (Octadecanoic) (gm)
DR2TOT_J,DR2TM161,numeric,8704,2202,25.298713235294116,3563,MFA 16:1 (Hexadecenoic) (gm)
DR2TOT_J,DR2TM181,numeric,8704,2202,25.298713235294116,6283,MFA 18:1 (Octadecenoic) (gm)
DR2TOT_J,DR2TM201,numeric,8704,2202,25.298713235294116,1724,MFA 20:1 (Eicosenoic) (gm)
DR2TOT_J,DR2TM221,numeric,8704,2202,25.298713235294116,403,MFA 22:1 (Docosenoic) (gm)
DR2TOT_J,DR2TP182,numeric,8704,2202,25.298713235294116,6190,PFA 18:2 (Octadecadienoic) (gm)
DR2TOT_J,DR2TP183,numeric,8704,2202,25.298713235294116,4251,PFA 18:3 (Octadecatrienoic) (gm)
DR2TOT_J,DR2TP184,numeric,8704,2202,25.298713235294116,219,PFA 18:4 (Octadecatetraenoic) (gm)
DR2TOT_J,DR2TP204,numeric,8704,2202,25.298713235294116,1078,PFA 20:4 (Eicosatetraenoic) (gm)
DR2TOT_J,DR2TP205,numeric,8704,2202,25.298713235294116,415,PFA 20:5 (Eicosapentaenoic) (gm)
DR2TOT_J,DR2TP225,numeric,8704,2202,25.298713235294116,316,PFA 22:5 (Docosapentaenoic) (gm)
DR2TOT_J,DR2TP226,numeric,8704,2202,25.298713235294116,623,PFA 22:6 (Docosahexaenoic) (gm)
DR2TOT_J,DR2_300,numeric,8704,1990,22.863051470588236,4,Compare food consumed yesterday to usual
DR2TOT_J,DR2_320Z,numeric,8704,2065,23.724724264705884,543,Total plain water drank yesterday (gm)
DR2TOT_J,DR2_330Z,numeric,8704,2065,23.724724264705884,314,Total tap water drank yesterday (gm)
DR2TOT_J,DR2BWATZ,numeric,8704,2065,23.724724264705884,339,Total bottled water drank yesterday (gm)
DR2TOT_J,DR2TWSZ,numeric,8704,1990,22.863051470588236,4,Tap water source
